# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.652483725166e-10       7.656528118401e-15       2.360650991983e-13       0.000000000000e+00       8.505914740914e-11       8.857895687093e-12      -7.424107166810e-15 
   41       1.677403534246e-10       8.317638589446e-15       2.266209948547e-13       0.000000000000e+00       8.085489516669e-11       8.446060083705e-12      -6.841401072206e-15 
   42       1.702509423379e-10       9.014201026768e-15       2.157845872529e-13       0.000000000000e+00       7.693056881784e-11       8.062504813639e-12      -6.508366112707e-15 
   43       1.727697846566e-10       9.746672459783e-15       2.036356071040e-13       0.000000000000e+00       7.324383703951e-11       7.704737960524e-12      -6.535719135299e-15 
   44       1.753016345216e-10       1.051571116479e-14       1.901281403423e-13       0.000000000000e+00       6.978902983960e-11       7.371935743058e-12      -6.874320431723e-15 
   45       1.778542629678e-10       1.132201913583e-14       1.751731917294e-13       0.000000000000e+00       6.656263054373e-11       7.062797305816e-12      -7.412996650769e-15 
   46       1.804337128682e-10       1.216628170787e-14       1.586697044328e-13       0.000000000000e+00       6.354954183964e-11       6.774662663117e-12      -8.014963663529e-15 
   47       1.830440916018e-10       1.304916718561e-14       1.405037435874e-13       0.000000000000e+00       6.072218285732e-11       6.503410825680e-12      -8.516325870178e-15 
   48       1.856875556394e-10       1.397123855538e-14       1.205711191898e-13       0.000000000000e+00       5.804898075978e-11       6.244649886723e-12      -8.770879966566e-15 
   49       1.883647429402e-10       1.493266005707e-14       9.885470076793e-14       0.000000000000e+00       5.552478285898e-11       5.997921680137e-12      -8.802962450368e-15 
   50       1.910741062223e-10       1.593340726082e-14       7.536749403765e-14       0.000000000000e+00       5.314746598521e-11       5.763507334114e-12      -8.695109595926e-15 
   51       1.938115390072e-10       1.697334302529e-14       5.013147449974e-14       0.000000000000e+00       5.090887727852e-11       5.541203722110e-12      -8.546355355024e-15 
   52       1.965701780792e-10       1.805221264096e-14       2.317796688612e-14       0.000000000000e+00       4.879441058051e-11       5.330287505795e-12      -8.473093136107e-15 
   53       1.993430718949e-10       1.916976246123e-14      -5.465840213838e-15       0.000000000000e+00       4.678759333615e-11       5.129826900331e-12      -8.579244221248e-15 
   54       2.021324460862e-10       2.032614278826e-14      -3.582229497223e-14       0.000000000000e+00       4.488620712210e-11       4.939793857083e-12      -8.855773537913e-15 
   55       2.049424762300e-10       2.152160012187e-14      -6.792889482826e-14       0.000000000000e+00       4.308957410859e-11       4.760175202744e-12      -9.256837043718e-15 
   56       2.077765548133e-10       2.275636305374e-14      -1.018256408913e-13       0.000000000000e+00       4.139370067312e-11       4.590629053721e-12      -9.727797800991e-15 
   57       2.106372138576e-10       2.403064258847e-14      -1.375552398292e-13       0.000000000000e+00       3.979106387651e-11       4.430463438630e-12      -1.020480082256e-14 
   58       2.135260475446e-10       2.534463246457e-14      -1.751633057561e-13       0.000000000000e+00       3.827039793909e-11       4.278614920803e-12      -1.061434791755e-14 
   59       2.164440274953e-10       2.669839147342e-14      -2.146856123855e-13       0.000000000000e+00       3.681979525776e-11       4.133936585129e-12      -1.089083510372e-14 
   60       2.193927098420e-10       2.809145777344e-14      -2.561059339210e-13       0.000000000000e+00       3.543733536362e-11       3.996188649017e-12      -1.103488635731e-14 
   61       2.223731722236e-10       2.952314541640e-14      -2.993887529738e-13       0.000000000000e+00       3.412255133845e-11       3.865240527948e-12      -1.106783937236e-14 
   62       2.253855830211e-10       3.099265087024e-14      -3.444911172125e-13       0.000000000000e+00       3.287323320393e-11       3.740771030063e-12      -1.101515409661e-14 
   63       2.284291372932e-10       3.249904934004e-14      -3.913624022771e-13       0.000000000000e+00       3.168532675512e-11       3.622257465586e-12      -1.090659647786e-14 
   64       2.315019927116e-10       3.404129108899e-14      -4.399440746931e-13       0.000000000000e+00       3.055283239385e-11       3.508964756257e-12      -1.077642221036e-14 
   65       2.346021838752e-10       3.561831593881e-14      -4.901822721961e-13       0.000000000000e+00       2.946946056459e-11       3.400147570280e-12      -1.065583429387e-14 
   66       2.377307342130e-10       3.722943321958e-14      -5.420691739347e-13       0.000000000000e+00       2.843423278959e-11       3.295730945388e-12      -1.054808638759e-14 
   67       2.408890905544e-10       3.887401594785e-14      -5.956099938351e-13       0.000000000000e+00       2.744688949640e-11       3.195754767965e-12      -1.044841966183e-14 
   68       2.440781668926e-10       4.055138938106e-14      -6.508110554708e-13       0.000000000000e+00       2.650618702647e-11       3.100168627036e-12      -1.035129196267e-14 
   69       2.472983076866e-10       4.226083064423e-14      -7.076799135050e-13       0.000000000000e+00       2.560984560431e-11       3.008826882443e-12      -1.025034544112e-14 
