# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  121       4.560074260041e-10       1.392614577445e-13      -4.892241932684e-12       6.064644115089e-16       6.105087699916e-12       9.390002891050e-13      -5.830208159538e-15 
  122       4.606242226731e-10       1.404325311944e-13      -4.966813712240e-12       6.169095446782e-16       5.969425369090e-12       9.228404709613e-13      -5.756888134578e-15 
  123       4.652495270365e-10       1.415473349573e-13      -5.039879638880e-12       6.274634097492e-16       5.837193968131e-12       9.069978578546e-13      -5.682669745520e-15 
  124       4.698825044167e-10       1.426047507138e-13      -5.111368171796e-12       6.381268116354e-16       5.708346432986e-12       8.914710806500e-13      -5.607693168504e-15 
  125       4.745224327526e-10       1.436037561765e-13      -5.181208946521e-12       6.489005246549e-16       5.582896406282e-12       8.762671106565e-13      -5.532132428809e-15 
  126       4.791685212058e-10       1.445433806023e-13      -5.249331875559e-12       6.597853314262e-16       5.460840806321e-12       8.613913579385e-13      -5.456167742981e-15 
  127       4.838199081603e-10       1.454227063911e-13      -5.315667184108e-12       6.707820228338e-16       5.342159340552e-12       8.468476219049e-13      -5.379985580885e-15 
  128       4.884756592213e-10       1.462408706848e-13      -5.380145445775e-12       6.818913979929e-16       5.226814019045e-12       8.326380418984e-13      -5.303778727760e-15 
  129       4.931347652138e-10       1.469970669651e-13      -5.442697618298e-12       6.931142642148e-16       5.114748667952e-12       8.187630477850e-13      -5.227746346278e-15 
  130       4.977961401817e-10       1.476905466529e-13      -5.503255079264e-12       7.044514369723e-16       5.005888442984e-12       8.052213105428e-13      -5.152094038596e-15 
  131       5.024586193871e-10       1.483206207065e-13      -5.561749661834e-12       7.159037398646e-16       4.900139342876e-12       7.920096928519e-13      -5.077033908412e-15 
