# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   86       3.070853840697e-10       7.539909339407e-14      -1.906488993330e-12       3.030954108301e-16       1.496793742448e-11       1.914597138388e-12      -8.019714119792e-15 
   87       3.108771205516e-10       7.748019872817e-14      -1.987989477030e-12       3.102210832091e-16       1.454079044397e-11       1.869589785681e-12      -8.004852572063e-15 
   88       3.147003226279e-10       7.956682774794e-14      -2.070421436791e-12       3.174318719414e-16       1.412881251462e-11       1.826060314709e-12      -7.985441038230e-15 
   89       3.185541727139e-10       8.165716122549e-14      -2.153736092320e-12       3.247280073762e-16       1.373039933536e-11       1.783858475822e-12      -7.955535124068e-15 
   90       3.224388720038e-10       8.374943258030e-14      -2.237877629048e-12       3.321098369560e-16       1.334533223068e-11       1.742966874150e-12      -7.914677281586e-15 
   91       3.263547544844e-10       8.584186038593e-14      -2.322787120892e-12       3.395777571206e-16       1.297365954842e-11       1.703392776570e-12      -7.863936281734e-15 
   92       3.303019667310e-10       8.793262454042e-14      -2.408403926322e-12       3.471321895631e-16       1.261529631828e-11       1.665129355221e-12      -7.804504115908e-15 
   93       3.342804588834e-10       9.001986645175e-14      -2.494665694759e-12       3.547735818778e-16       1.227001895377e-11       1.628155121106e-12      -7.737699483298e-15 
   94       3.382899756227e-10       9.210168922336e-14      -2.581508372972e-12       3.625024082078e-16       1.193745995418e-11       1.592433357702e-12      -7.664971278238e-15 
   95       3.423300471471e-10       9.417615783961e-14      -2.668866211479e-12       3.703191698938e-16       1.161710260650e-11       1.557911554567e-12      -7.587902077553e-15 
