# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4000, i.e. number of multipoles equal to 3999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   77       2.741557858556e-10       5.697928835419e-14      -1.221985057248e-12       0.000000000000e+00       1.967846914694e-11       2.402740317367e-12      -8.850656936426e-15 
   78       2.776552769657e-10       5.893128002436e-14      -1.293149882867e-12       0.000000000000e+00       1.907024163385e-11       2.340413080015e-12      -8.658083287012e-15 
   79       2.811860550177e-10       6.090335491627e-14      -1.365658475071e-12       0.000000000000e+00       1.848568513459e-11       2.280372853158e-12      -8.488381028162e-15 
   80       2.847473162141e-10       6.289389246938e-14      -1.439448772658e-12       0.000000000000e+00       1.792216970290e-11       2.222318699097e-12      -8.349617112435e-15 
   81       2.883397147736e-10       6.490141109102e-14      -1.514477115403e-12       0.000000000000e+00       1.737933812132e-11       2.166215466581e-12      -8.241176424199e-15 
   82       2.919641150683e-10       6.692442819013e-14      -1.590703825501e-12       0.000000000000e+00       1.685724446840e-11       2.112079394960e-12      -8.159772757492e-15 
   83       2.956211366201e-10       6.896141001857e-14      -1.668088071469e-12       0.000000000000e+00       1.635568133695e-11       2.059900726401e-12      -8.101585611538e-15 
   84       2.993111401946e-10       7.101077147585e-14      -1.746587896250e-12       0.000000000000e+00       1.587416834408e-11       2.009642540907e-12      -8.062241631300e-15 
   85       3.030342138944e-10       7.307087591373e-14      -1.826160245316e-12       0.000000000000e+00       1.541194064130e-11       1.961239591330e-12      -8.036796048025e-15 
   86       3.067901592525e-10       7.514003494098e-14      -1.906760994767e-12       0.000000000000e+00       1.496793742448e-11       1.914597138388e-12      -8.019714119792e-15 
   87       3.105784773262e-10       7.721650822798e-14      -1.988344979435e-12       0.000000000000e+00       1.454079044397e-11       1.869589785681e-12      -8.004852572063e-15 
   88       3.143983547905e-10       7.929850331148e-14      -2.070866020983e-12       0.000000000000e+00       1.412881251462e-11       1.826060314709e-12      -7.985441038230e-15 
   89       3.182489762044e-10       8.138420043225e-14      -2.154275497301e-12       0.000000000000e+00       1.373039933536e-11       1.783858475822e-12      -7.955535124068e-15 
   90       3.221305472606e-10       8.347183193937e-14      -2.238517732250e-12       0.000000000000e+00       1.334533223068e-11       1.742966874150e-12      -7.914677281586e-15 
   91       3.260434071758e-10       8.555961503998e-14      -2.323533931129e-12       0.000000000000e+00       1.297365954842e-11       1.703392776570e-12      -7.863936281734e-15 
   92       3.299877079130e-10       8.764572805228e-14      -2.409263581161e-12       0.000000000000e+00       1.261529631828e-11       1.665129355221e-12      -7.804504115908e-15 
   93       3.339634051619e-10       8.972831058524e-14      -2.495644457743e-12       0.000000000000e+00       1.227001895377e-11       1.628155121106e-12      -7.737699483298e-15 
   94       3.379702493185e-10       9.180546371828e-14      -2.582612630695e-12       0.000000000000e+00       1.193745995418e-11       1.592433357702e-12      -7.664971278238e-15 
   95       3.420077764652e-10       9.387525018103e-14      -2.670102470509e-12       0.000000000000e+00       1.161710260650e-11       1.557911554567e-12      -7.587902077553e-15 
   96       3.460752993512e-10       9.593569453295e-14      -2.758046654591e-12       0.000000000000e+00       1.130827568739e-11       1.524520840944e-12      -7.508211627908e-15 
   97       3.501718983722e-10       9.798478334314e-14      -2.846376173517e-12       0.000000000000e+00       1.101014816514e-11       1.492175419370e-12      -7.427760333159e-15 
   98       3.542964125505e-10       1.000204653699e-13      -2.935020337279e-12       0.000000000000e+00       1.072172390158e-11       1.460771999282e-12      -7.348552741696e-15 
   99       3.584477289944e-10       1.020406982948e-13      -3.023908151531e-12       0.000000000000e+00       1.044206996442e-11       1.430214444950e-12      -7.272335604400e-15 
  100       3.626257175553e-10       1.040435960877e-13      -3.112972655265e-12       0.000000000000e+00       1.017104991544e-11       1.400492927090e-12      -7.199319549849e-15 
  101       3.668304124161e-10       1.060273029459e-13      -3.202147211999e-12       0.000000000000e+00       9.908685027222e-12       1.371614982366e-12      -7.129281981526e-15 
  102       3.710617200888e-10       1.079899493362e-13      -3.291364217149e-12       0.000000000000e+00       9.654927503643e-12       1.343581041772e-12      -7.061954945005e-15 
  103       3.753194140127e-10       1.099296527393e-13      -3.380555120887e-12       0.000000000000e+00       9.409658013458e-12       1.316384169872e-12      -6.997023701002e-15 
  104       3.796031291520e-10       1.118445183936e-13      -3.469650450992e-12       0.000000000000e+00       9.172683223886e-12       1.290009804031e-12      -6.934125298424e-15 
  105       3.839123565940e-10       1.137326400395e-13      -3.558579835708e-12       0.000000000000e+00       8.943733334204e-12       1.264435493657e-12      -6.872847147428e-15 
  106       3.882464381470e-10       1.155921006627e-13      -3.647272026595e-12       0.000000000000e+00       8.722459609337e-12       1.239630639426e-12      -6.812725592468e-15 
  107       3.926045609383e-10       1.174209732391e-13      -3.735654921386e-12       0.000000000000e+00       8.508431913448e-12       1.215556232525e-12      -6.753244485353e-15 
  108       3.969857520121e-10       1.192173214780e-13      -3.823655586839e-12       0.000000000000e+00       8.301136243530e-12       1.192164593884e-12      -6.693833758295e-15 
  109       4.013888729276e-10       1.209792005668e-13      -3.911200281593e-12       0.000000000000e+00       8.099972262994e-12       1.169399113410e-12      -6.633867996966e-15 
  110       4.058128114269e-10       1.227047062314e-13      -3.998214996150e-12       0.000000000000e+00       7.904388645424e-12       1.147207340392e-12      -6.572793594676e-15 
  111       4.102570959075e-10       1.243921274593e-13      -4.084627102336e-12       0.000000000000e+00       7.714314083764e-12       1.125582718224e-12      -6.510531771513e-15 
  112       4.147213498453e-10       1.260398148053e-13      -4.170363958686e-12       0.000000000000e+00       7.529777081856e-12       1.104527727666e-12      -6.447124702425e-15 
  113       4.192050983289e-10       1.276461350264e-13      -4.255352439806e-12       0.000000000000e+00       7.350771975826e-12       1.084040885061e-12      -6.382611385330e-15 
  114       4.237077645938e-10       1.292094723010e-13      -4.339518964307e-12       0.000000000000e+00       7.177257822077e-12       1.064116612786e-12      -6.317027477871e-15 
  115       4.282286665580e-10       1.307282294472e-13      -4.422789522742e-12       0.000000000000e+00       7.009157285273e-12       1.044745109700e-12      -6.250405134161e-15 
  116       4.327670133560e-10       1.322008291423e-13      -4.505089705545e-12       0.000000000000e+00       6.846355526337e-12       1.025912221600e-12      -6.182772841535e-15 
  117       4.373219018740e-10       1.336257151412e-13      -4.586344730965e-12       0.000000000000e+00       6.688699090437e-12       1.007599311667e-12      -6.114155257299e-15 
  118       4.418923132847e-10       1.350013534953e-13      -4.666479473002e-12       0.000000000000e+00       6.535994794974e-12       9.897831309150e-13      -6.044573045477e-15 
  119       4.464771095817e-10       1.363262337717e-13      -4.745418489347e-12       0.000000000000e+00       6.388008617578e-12       9.724356886462e-13      -5.974042713566e-15 
  120       4.510750301148e-10       1.375988702716e-13      -4.823086049318e-12       0.000000000000e+00       6.244464584094e-12       9.555241228977e-13      -5.902576449278e-15 
  121       4.556846881244e-10       1.388178032494e-13      -4.899406161793e-12       0.000000000000e+00       6.105043656573e-12       9.390105708930e-13      -5.830181957297e-15 
  122       4.603045672764e-10       1.399816001317e-13      -4.974302603151e-12       0.000000000000e+00       5.969382621264e-12       9.228520394923e-13      -5.756862296022e-15 
  123       4.649332044258e-10       1.410889043421e-13      -5.047699906226e-12       0.000000000000e+00       5.837152475668e-12       9.070104659055e-13      -5.682644350165e-15 
  124       4.695697690626e-10       1.421385855327e-13      -5.119526396312e-12       0.000000000000e+00       5.708306155076e-12       8.914844844936e-13      -5.607668300025e-15 
  125       4.742135442135e-10       1.431296089886e-13      -5.189711558214e-12       0.000000000000e+00       5.582857302172e-12       8.762810822436e-13      -5.532108170812e-15 
  126       4.788637441955e-10       1.440609911453e-13      -5.258185141600e-12       0.000000000000e+00       5.460802835500e-12       8.614056865142e-13      -5.456144178838e-15 
  127       4.835195126163e-10       1.449318011813e-13      -5.324877196500e-12       0.000000000000e+00       5.342122462942e-12       8.468621156605e-13      -5.379962793570e-15 
  128       4.881799203740e-10       1.457411626122e-13      -5.389718108803e-12       0.000000000000e+00       5.226778195192e-12       8.326525296599e-13      -5.303756799678e-15 
