# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  117       4.373211532108e-10       1.336257084633e-13      -4.586340433505e-12       0.000000000000e+00       6.688748603950e-12       1.007595055403e-12      -6.114184205336e-15 
  118       4.418915497980e-10       1.350013475377e-13      -4.666475204987e-12       0.000000000000e+00       6.536042885006e-12       9.897767464292e-13      -6.044603015734e-15 
  119       4.464763316130e-10       1.363262285367e-13      -4.745414256713e-12       0.000000000000e+00       6.388055311222e-12       9.724273076027e-13      -5.974073645927e-15 
  120       4.510742384898e-10       1.375988657201e-13      -4.823081852045e-12       0.000000000000e+00       6.244509911782e-12       9.555139352603e-13      -5.902608206416e-15 
  121       4.556838841841e-10       1.388177992984e-13      -4.899401993503e-12       0.000000000000e+00       6.105087652121e-12       9.389988283612e-13      -5.830214319718e-15 
  122       4.603037529086e-10       1.399815966513e-13      -4.974298450688e-12       0.000000000000e+00       5.969425321911e-12       9.228390590053e-13      -5.756894957012e-15 
  123       4.649323819855e-10       1.410889011632e-13      -5.047695750701e-12       0.000000000000e+00       5.837193921568e-12       9.069966172760e-13      -5.682676930555e-15 
  124       4.695689409421e-10       1.421385824862e-13      -5.119522218736e-12       0.000000000000e+00       5.708346387037e-12       8.914701282245e-13      -5.607700425229e-15 
  125       4.742127127231e-10       1.431296059168e-13      -5.189707341053e-12       0.000000000000e+00       5.582896360944e-12       8.762665515403e-13      -5.532139492593e-15 
  126       4.788629115529e-10       1.440609879026e-13      -5.258180868918e-12       0.000000000000e+00       5.460840761591e-12       8.613912846627e-13      -5.456174377844e-15 
  127       4.835186809355e-10       1.449317976359e-13      -5.324872854097e-12       0.000000000000e+00       5.342159296427e-12       8.468481133483e-13      -5.379991581922e-15 
  128       4.881790916541e-10       1.457411586467e-13      -5.389713684363e-12       0.000000000000e+00       5.226813975520e-12       8.326391622389e-13      -5.303783923620e-15 
  129       4.928431397709e-10       1.464882503966e-13      -5.452634118995e-12       0.000000000000e+00       5.114748625024e-12       8.187648454287e-13      -5.227750601688e-15 
  130       4.975097446268e-10       1.471723098718e-13      -5.513565324276e-12       0.000000000000e+00       5.005888400646e-12       8.052238170325e-13      -5.152097256940e-15 
  131       5.021777468412e-10       1.477926331770e-13      -5.572438908997e-12       0.000000000000e+00       4.900139301123e-12       7.920129217528e-13      -5.077036034364e-15 
  132       5.068459063117e-10       1.483485771286e-13      -5.629186959959e-12       0.000000000000e+00       4.797387681684e-12       7.791271454476e-13      -5.002785645226e-15 
  133       5.115129002139e-10       1.488395608481e-13      -5.683742077470e-12       0.000000000000e+00       4.697499767522e-12       7.665595656980e-13      -4.929571429177e-15 
  134       5.161773210010e-10       1.492650673555e-13      -5.736037410848e-12       0.000000000000e+00       4.600321167265e-12       7.543013023758e-13      -4.857625416361e-15 
  135       5.208376744037e-10       1.496246451630e-13      -5.786006693924e-12       0.000000000000e+00       4.505676386445e-12       7.423414682114e-13      -4.787186389524e-15 
  136       5.254923774298e-10       1.499179098682e-13      -5.833584280537e-12       0.000000000000e+00       4.413368340963e-12       7.306671193606e-13      -4.718499946115e-15 
  137       5.301398945055e-10       1.501445735798e-13      -5.878705796780e-12       0.000000000000e+00       4.323220180096e-12       7.192658366918e-13      -4.651758430604e-15 
  138       5.347791660322e-10       1.503045332580e-13      -5.921310098748e-12       0.000000000000e+00       4.235206669804e-12       7.081338757459e-13      -4.586913584747e-15 
  139       5.394092205901e-10       1.503977945794e-13      -5.961337585623e-12       0.000000000000e+00       4.149335545666e-12       6.972687703275e-13      -4.523844538027e-15 
  140       5.440290396631e-10       1.504244466783e-13      -5.998729640172e-12       0.000000000000e+00       4.065606207254e-12       6.866667450257e-13      -4.462415881373e-15 
  141       5.486375565151e-10       1.503846639173e-13      -6.033428668154e-12       0.000000000000e+00       3.984009500147e-12       6.763226824799e-13      -4.402477347607e-15 
  142       5.532336550668e-10       1.502787076572e-13      -6.065378137738e-12       0.000000000000e+00       3.904527497950e-12       6.662300906447e-13      -4.343863491901e-15 
  143       5.578161687719e-10       1.501069280268e-13      -6.094522618921e-12       0.000000000000e+00       3.827133284309e-12       6.563810700553e-13      -4.286393372222e-15 
  144       5.623838794940e-10       1.498697656936e-13      -6.120807822939e-12       0.000000000000e+00       3.751790734926e-12       6.467662810929e-13      -4.229870229791e-15 
  145       5.669355163830e-10       1.495677536332e-13      -6.144180641686e-12       0.000000000000e+00       3.678454299576e-12       6.373749112496e-13      -4.174081169528e-15 
  146       5.714697547516e-10       1.492015189002e-13      -6.164589187129e-12       0.000000000000e+00       3.607068784124e-12       6.281946423942e-13      -4.118796840508e-15 
  147       5.759852149520e-10       1.487717843974e-13      -6.181982830721e-12       0.000000000000e+00       3.537569132540e-12       6.192116180372e-13      -4.063771116411e-15 
  148       5.804804612521e-10       1.482793706466e-13      -6.196312242819e-12       0.000000000000e+00       3.469880208915e-12       6.104104105960e-13      -4.008740775973e-15 
  149       5.849540007128e-10       1.477251975586e-13      -6.207529432099e-12       0.000000000000e+00       3.403916579479e-12       6.017739886603e-13      -3.953425183439e-15 
  150       5.894042820635e-10       1.471102862027e-13      -6.215587784970e-12       0.000000000000e+00       3.339582294615e-12       5.932836842577e-13      -3.897525969015e-15 
  151       5.938296945795e-10       1.464357605776e-13      -6.220442104990e-12       0.000000000000e+00       3.276770670875e-12       5.849191601184e-13      -3.840726709317e-15 
  152       5.982285669584e-10       1.457028493810e-13      -6.222048652284e-12       0.000000000000e+00       3.215364072997e-12       5.766583769407e-13      -3.782692607825e-15 
  153       6.025992893836e-10       1.449128721542e-13      -6.220365426706e-12       0.000000000000e+00       3.155258236479e-12       5.684826698404e-13      -3.723151758765e-15 
  154       6.069406948455e-10       1.440671925412e-13      -6.215352964001e-12       0.000000000000e+00       3.096438237585e-12       5.603925774608e-13      -3.662148109454e-15 
  155       6.112517112827e-10       1.431672640400e-13      -6.206973689131e-12       0.000000000000e+00       3.038909201031e-12       5.523934284104e-13      -3.599811507734e-15 
  156       6.155312410871e-10       1.422146469148e-13      -6.195191719496e-12       0.000000000000e+00       2.982672301755e-12       5.444903576371e-13      -3.536278326620e-15 
  157       6.197781606087e-10       1.412110098862e-13      -6.179972905585e-12       0.000000000000e+00       2.927724671920e-12       5.366882997145e-13      -3.471691560250e-15 
  158       6.239913196586e-10       1.401581318216e-13      -6.161284871640e-12       0.000000000000e+00       2.874059307918e-12       5.289919821281e-13      -3.406200919835e-15 
  159       6.281695410139e-10       1.390579034262e-13      -6.139097056307e-12       0.000000000000e+00       2.821664977360e-12       5.214059185613e-13      -3.339962929617e-15 
  160       6.323116199208e-10       1.379123289330e-13      -6.113380753294e-12       0.000000000000e+00       2.770526126088e-12       5.139344021813e-13      -3.273141022812e-15 
  161       6.364163235991e-10       1.367235277934e-13      -6.084109152030e-12       0.000000000000e+00       2.720622785165e-12       5.065814989255e-13      -3.205905637569e-15 
  162       6.404823907459e-10       1.354937363682e-13      -6.051257378322e-12       0.000000000000e+00       2.671930477878e-12       4.993510407873e-13      -3.138434312917e-15 
  163       6.445085310395e-10       1.342253096174e-13      -6.014802535008e-12       0.000000000000e+00       2.624420126742e-12       4.922466191023e-13      -3.070911784719e-15 
  164       6.484934246435e-10       1.329207227913e-13      -5.974723742618e-12       0.000000000000e+00       2.578057960493e-12       4.852715778344e-13      -3.003530081624e-15 
  165       6.524357217106e-10       1.315825731206e-13      -5.931002180028e-12       0.000000000000e+00       2.532805421093e-12       4.784290068621e-13      -2.936488621015e-15 
  166       6.563340418866e-10       1.302135815073e-13      -5.883621125120e-12       0.000000000000e+00       2.488619070726e-12       4.717217352639e-13      -2.869994304966e-15 
  167       6.601869738142e-10       1.288165942148e-13      -5.832565995434e-12       0.000000000000e+00       2.445450498803e-12       4.651523246053e-13      -2.804261616191e-15 
  168       6.639930746373e-10       1.273945845588e-13      -5.777824388830e-12       0.000000000000e+00       2.403246228956e-12       4.587230622242e-13      -2.739512713993e-15 
  169       6.677508695044e-10       1.259506545975e-13      -5.719386124143e-12       0.000000000000e+00       2.361947626041e-12       4.524359545171e-13      -2.675977530221e-15 
  170       6.714588510732e-10       1.244880368224e-13      -5.657243281837e-12       0.000000000000e+00       2.321490803139e-12       4.462927202255e-13      -2.613893865217e-15 
  171       6.751155779514e-10       1.230099984200e-13      -5.591389527372e-12       0.000000000000e+00       2.281819547793e-12       4.402943018157e-13      -2.553456516680e-15 
  172       6.787199802723e-10       1.215195415599e-13      -5.521817932850e-12       0.000000000000e+00       2.242925504901e-12       4.344393679568e-13      -2.494659705482e-15 
  173       6.822710787664e-10       1.200196812396e-13      -5.448523050796e-12       0.000000000000e+00       2.204811181707e-12       4.287256727306e-13      -2.437441633840e-15 
  174       6.857678880262e-10       1.185135417468e-13      -5.371501652551e-12       0.000000000000e+00       2.167477190566e-12       4.231505176841e-13      -2.381734158599e-15 
