# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 9500, i.e. number of multipoles equal to 9499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  105       3.983381596175e-10       1.138725516255e-13      -3.715129573189e-12       4.311922765274e-16       7.446551784117e-12       1.311919326678e-12      -5.782422981880e-15 
  106       4.029874123778e-10       1.157115861900e-13      -3.803863158380e-12       4.396435077472e-16       7.261567654041e-12       1.286139127405e-12      -5.738926339235e-15 
  107       4.076593485899e-10       1.175187251060e-13      -3.892178655849e-12       4.481874798183e-16       7.082456788823e-12       1.261132468864e-12      -5.694370533100e-15 
  108       4.123531871139e-10       1.192920788547e-13      -3.979999261981e-12       4.568248476501e-16       6.908976529067e-12       1.236800123997e-12      -5.648771374344e-15 
  109       4.170683774407e-10       1.210297716184e-13      -4.067249116557e-12       4.655562755012e-16       6.740913750560e-12       1.213124640050e-12      -5.601879762830e-15 
  110       4.218042696700e-10       1.227299663201e-13      -4.153852451559e-12       4.743824414584e-16       6.578047682258e-12       1.190106827426e-12      -5.553295985426e-15 
  111       4.265597749718e-10       1.243909723283e-13      -4.239734329933e-12       4.833040315498e-16       6.420200634958e-12       1.167744880551e-12      -5.502339907486e-15 
  112       4.313337452510e-10       1.260111225972e-13      -4.324819169246e-12       4.923217445893e-16       6.267187859077e-12       1.146024690385e-12      -5.448462036959e-15 
  113       4.361255680394e-10       1.275886550702e-13      -4.409028846332e-12       5.014362858617e-16       6.118840817015e-12       1.124893864566e-12      -5.392072576030e-15 
  114       4.409345956553e-10       1.291218162656e-13      -4.492284763111e-12       5.106483722788e-16       5.974978601987e-12       1.104294778410e-12      -5.333682087577e-15 
  115       4.457596387127e-10       1.306089741905e-13      -4.574510437403e-12       5.199587255801e-16       5.835435501679e-12       1.084206957518e-12      -5.273088908831e-15 
  116       4.505994310544e-10       1.320485592169e-13      -4.655630005404e-12       5.293680778891e-16       5.700037827565e-12       1.064617807913e-12      -5.210042296526e-15 
  117       4.554532572950e-10       1.334390853882e-13      -4.735568564130e-12       5.388771646007e-16       5.568639149843e-12       1.045516408740e-12      -5.144912100728e-15 
  118       4.603204270409e-10       1.347790999787e-13      -4.814250122509e-12       5.484867300569e-16       5.441091541204e-12       1.026875817613e-12      -5.077513402593e-15 
